ID,Ime,Spol,Rojstni Kraj,Leto Rojstva,Starost,Stanje,Ogledi Slo,Ogledi Ang,Povezave Slo,Povezave Ang,Dolžina Slo,Dolžina Ang
6737458,Majda Koren,Ženska,Ljubljana,1960,59,Živ,43,25,81,7,727,459
6740102,Maks Gregorič,Moški,Ljubljana,1985,34,Živ,4,25,2,37,45,274
6740267,Maksim Sedej,Moški,,1909,64,Mrtev,16,49,270,35,967,392
6747195,Manca Marcelan,Ženska,Ljubljana,1995,24,Živ,4,25,1,14,168,315
6750320,Manja Benak,Ženska,,1989,30,Živ,6,30,1,10,83,161
6750322,Manja Rogan,Ženska,Murska Sobota,1995,24,Živ,7,28,1,12,98,151
6757880,Marcos Luis Jerman,Moški,San Carlos de Bariloche,1957,62,Živ,6,30,6,13,320,313
6763312,Marij Pregelj,Moški,Kranj,1913,53,Mrtev,36,77,287,84,1246,535
6763317,Marija Makarovič,Ženska,Ljubljana,1930,89,Živ,12,16,21,10,903,252
6763318,Marija Lucija Stupica,Ženska,Ljubljana,1950,51,Mrtev,114,77,316,116,2524,1523
6763351,Marijan Majo Prosen,Moški,Brežice,1937,82,Živ,19,17,19,8,1794,110
6763733,Marin Medak,Moški,Koper,1987,32,Živ,22,23,0,4,659,789
6766159,Marijan Amalietti,Moški,Ormož,1923,64,Mrtev,22,24,10,7,278,304
6766165,Marjan Manček,Moški,Novo mesto,1948,71,Živ,165,41,96,6,1160,164
6766168,Marjan Pengov,Moški,Ljubljana,1913,,,13,17,4,11,61,108
6766172,Marjan Strojan,Moški,,1949,70,Živ,55,31,352,109,533,1580
6766185,Marjanca Jemec Božič,Ženska,Maribor,1928,,,42,34,27,10,292,181
6771124,Marko Bezjak,Moški,Ptuj,1986,33,Živ,75,130,43,70,622,317
6771133,Marko Božič,Moški,Koper,1984,35,Živ,2,17,1,17,198,337
6771137,Marko Godina,Moški,Ljubljana,1943,42,Mrtev,44,116,5,11,182,312
6771155,Marko Klasinc,Moški,,1951,68,Živ,17,21,6,9,392,201
6771169,Marko Lihteneker,Moški,,1959,45,Mrtev,35,547,3,9,53,225
6771203,Marko Modic,Moški,Ljubljana,1958,61,Živ,30,50,9,14,1184,1394
6771221,Marko Oštir,Moški,,1977,42,Živ,3,10,7,15,56,172
6771232,Marko Petkovšek,Moški,Ljubljana,1955,64,Živ,9,75,8,30,146,187
6771245,Marko Račič,Moški,Adlešiči,1920,,,18,28,5,27,81,697
6771271,Marko Tkalec,Moški,Maribor,1977,42,Živ,4,40,3,24,376,296
6774959,Martin Bauzer,Moški,Selo,1595,73,Mrtev,7,26,53,76,241,497
6776190,Martin Milec,Moški,Maribor,1991,28,Živ,30,191,24,74,149,630
6776409,Martin Pregelj,Moški,Koper,1977,42,Živ,11,31,3,10,70,95
6786333,Mate Dolenc,Moški,Ljubljana,1945,74,Živ,81,53,393,115,2235,1904
6786388,Matej Andraž Vogrinčič,Moški,,1970,49,Živ,12,42,4,17,169,824
6786390,Matej Gaber,Moški,Kranj,1991,28,Živ,28,163,43,61,812,334
6786414,Matej Prelog,Moški,Maribor,1980,39,Živ,3,23,19,15,225,151
6786419,Mateja Zver,Ženska,,1988,31,Živ,27,184,5,30,161,387
6786420,Mateja Šimic,Ženska,Ljubljana,1980,39,Živ,7,24,5,18,61,133
6786715,Matevž Skok,Moški,Celje,1986,33,Živ,27,126,32,55,520,275
6786717,Matevž Kos,Moški,Ljubljana,1966,53,Živ,19,6,36,8,409,284
6787462,Matija Jama,Moški,Ljubljana,1872,75,Mrtev,101,115,46,26,440,565
6787467,Matija Kranjc,Moški,Ljubljana,1984,35,Živ,15,41,8,37,77,318
6787474,Matija Škerbec,Moški,Podcerkev,1886,76,Mrtev,2,31,8,42,141,900
6787629,Matjaž Koželj,Moški,Maribor,1970,49,Živ,10,11,10,16,102,113
6787634,Matjaž Markič,Moški,,1983,36,Živ,21,36,8,54,95,227
6787635,Matjaž Schmidt,Moški,Ljubljana,1948,62,Mrtev,20,16,80,9,408,187
6787638,Matjaž Šinkovec (diplomat),Moški,Ljubljana,1951,68,Živ,39,40,14,16,298,736
6812930,Melita Vovk,Ženska,Bled,1928,,,18,32,16,9,409,509
6822300,Meta Kušar,Ženska,Ljubljana,1952,67,Živ,12,21,50,8,296,250
6822309,Meta Vidmar,Ženska,Ljubljana,1899,76,Mrtev,30,50,17,11,145,426
6824164,Metka Sparavec,Ženska,Maribor,1978,40,Živ,23,25,33,44,179,247
6824191,Metod Gabršček,Moški,Ljubljana,1900,,Mrtev,3,4,4,5,75,60
6827180,Mia Žnidarič,Ženska,,1962,56,Živ,23,39,27,13,346,342
6844980,Miha Krek,Moški,Leskovica,1897,72,Mrtev,49,82,22,31,363,808
6844985,Miha Likar,Moški,Ljubljana,1923,86,Mrtev,10,17,7,7,183,302
6844987,Miha Remec,Moški,Ptuj,1922,97,Živ,30,59,32,41,957,284
6844988,Miha Šporar,Moški,,1972,47,Živ,30,137,4,7,118,201
6844992,Miha Pirih,Moški,Jesenice,1978,41,Živ,25,25,12,12,75,46
6844996,Mihael Ambrož,Moški,Ljubljana,1808,56,Mrtev,5,16,112,97,538,74
6845008,Mihael Vončina,Moški,,1969,50,Živ,6,12,3,10,114,104
6845211,Mihajlo Rostohar,Moški,Brege,1878,88,Mrtev,113,58,179,24,1373,1532
6845366,Miháo Gaber,Moški,Dolnji Slaveči,1753,62,Mrtev,9,15,19,62,161,376
6850008,Miklavž Komelj,Moški,Kranj,1973,46,Živ,116,50,485,114,2797,1533
6850494,Milan Apih,Moški,Celje,1906,85,Mrtev,58,61,14,8,322,461
6850497,Milan Arnejčič,Moški,Maribor,1942,77,Živ,12,56,4,8,73,475
6850658,Milan Pogačnik,Moški,Celje,1946,73,Živ,24,55,1065,118,591,2231
6850722,Milan Zadel,Moški,Ljubljana,1930,89,Živ,2,6,3,9,106,137
6851250,Milena Mileva Blažić,Ženska,,1956,63,Živ,78,34,34,11,1147,855
6857925,Miša Lajovic,Moški,Ljubljana,1921,86,Mrtev,3,37,6,31,152,236
6860476,Miloš Krofta,Moški,Ljubljana,1912,90,Mrtev,1,42,3,4,225,414
6860635,Miloš Mikeln,Moški,Celje,1930,83,Mrtev,30,38,765,81,2735,831
6872763,Miran Hladnik,Moški,Jesenice,1954,64,Živ,111,67,107,46,699,606
6872769,Miran Ravter,Moški,Velenje,1972,47,Živ,3,7,3,6,72,90
6872771,Miran Srebrnič,Moški,,1970,49,Živ,24,54,7,19,118,184
6872837,Miranda Rumina,Ženska,Celje,1959,60,Živ,30,41,2,19,775,620
6873683,Mirko Javornik,Moški,Cerknica,1909,76,Mrtev,13,31,11,2,329,437
6873690,Mirko Koršič,Moški,Ljubljana,1914,67,Mrtev,3,11,11,12,610,124
6873746,Mirko Vindiš,Moški,Ptuj,1963,55,Živ,22,45,10,58,90,421
6873822,Miro Steržaj,Moški,,1933,86,Živ,16,20,16,66,1190,405
6873983,Miroslav Košuta,Moški,,1936,83,Živ,372,62,570,116,3014,1449
6874120,Miroslav Zei,Moški,,1914,92,Mrtev,50,29,15,9,542,444
6881793,Mitja Saje,Moški,Ljubljana,1947,72,Živ,41,37,12,11,658,786
6885327,Miša Molk,Ženska,Vrhnika,1954,65,Živ,245,150,48,30,470,569
6895026,Mojca Dežman,Ženska,Kranj,1967,52,Živ,11,10,7,11,72,57
6895030,Mojca Osojnik,Ženska,Kranj,1970,49,Živ,9,19,70,7,387,310
6895055,Mojca Sagmeister,Ženska,Slovenj Gradec,1996,23,Živ,5,24,4,18,93,164
6899845,Moni Kovačič,Ženska,,1960,59,Živ,203,266,16,13,852,292
6943241,Mustafa Bešić,Moški,,1961,58,Živ,10,47,17,11,357,89
6957082,Nace Majcen,Moški,Ljubljana,1968,51,Živ,4,28,8,35,70,219
6957390,Nada Mali,Ženska,,1979,40,Živ,4,12,7,7,85,84
6959430,Romina Stefancic,Ženska,Ljubljana,1978,41,Živ,3,13,3,15,71,169
6960157,Tomaž Pirih,Moški,Jesenice,1981,38,Živ,3,13,11,14,91,115
6960179,Rok Kolander,Moški,Maribor,1980,39,Živ,4,22,15,16,286,77
6960377,Tomaž Pisanski,Moški,Ljubljana,1949,70,Živ,29,195,60,69,162,889
6960456,Teja Melink,Ženska,,1980,39,Živ,6,22,7,20,64,190
6960645,Miki Muster,Moški,Murska Sobota,1925,92,Mrtev,263,175,276,34,1163,874
6960669,Janez Gradišnik,Moški,"Stražišče, Ravne na Koroškem",1917,91,Mrtev,39,53,547,120,2719,1774
6960751,Pavel Golia,Moški,Trebnje,1887,72,Mrtev,79,46,101,152,1280,766
6961002,Rok Roj,Moški,Maribor,1986,33,Živ,4,142,6,28,59,330
6961248,Urša Bežan,Ženska,Kranj,1994,25,Živ,1,11,4,17,85,83
6961472,Slavko Fras,Moški,Maribor,1928,81,Mrtev,5,15,5,5,153,281
6962409,Rok Rozman,Moški,Kranj,1988,31,Živ,66,95,11,11,253,45
6962433,Renata Strašek,Ženska,Celje,1972,47,Živ,17,21,8,15,69,111
6967718,Nastja Kolar,Ženska,Celje,1994,25,Živ,18,199,4,209,438,1133
6968536,Nataša Kejžar,Ženska,Jesenice,1976,43,Živ,22,48,15,28,52,328
6968538,Nataša Lačen,Ženska,,1971,47,Živ,16,52,8,18,157,114
6985367,Neca Falk,Ženska,Maribor,1950,69,Živ,694,344,51,12,450,469
6989757,Nejc Vidmar,Moški,Ljubljana,1989,30,Živ,96,371,18,48,171,230
6989970,Neli Kodrič,Ženska,Postojna,1964,55,Živ,135,23,72,9,791,276
7021704,Neža Maurer,Ženska,Podvin pri Polzeli,1930,88,Živ,145,56,112,13,1551,496
7034644,Nik Omladič,Moški,Celje,1989,30,Živ,15,169,6,71,149,554
7034657,Nik Razboršek,Moški,Ljubljana,1993,26,Živ,12,31,1,57,86,705
7034687,Nika Barič,Ženska,Trbovlje,1992,27,Živ,20,144,3,65,149,251
7070333,Nuša Šenk,Ženska,Kranj,1981,38,Živ,18,67,2,8,394,780
7086723,Olga Šikovec,Ženska,Trbovlje,1933,86,Živ,0,36,7,39,115,471
7106909,Oskar Drobne,Moški,Celje,1975,44,Živ,31,60,5,28,196,304
7106923,Oskar Kogoj,Moški,Miren,1942,76,Živ,98,86,313,129,1554,1661
7108908,Oto Pustoslemšek,Moški,Mežica,1943,76,Živ,3,10,4,7,69,49
7111536,Kristina Erman,Ženska,Ljubljana,1993,26,Živ,10,84,1,17,111,165
7145603,Patricia Gleščič,Ženska,Ljubljana,1994,25,Živ,6,30,1,43,83,314
7154694,Pavla Gruden,Ženska,Ljubljana,1921,92,Mrtev,9,45,6,21,279,473
7155614,Pavel Grošelj,Moški,Ljubljana,1883,56,Mrtev,8,19,12,9,396,650
7155673,Pavle Kunaver,Moški,Ljubljana,1889,98,Mrtev,31,41,30,10,1356,384
7171754,Petar Stojanović,Moški,Ljubljana,1995,24,Živ,179,2348,10,94,162,802
7172536,Peter Andrej,Moški,,1959,60,Živ,8,38,10,18,296,343
7172922,Peter Božič,Moški,Bled,1932,76,Mrtev,70,41,1168,120,3933,1819
7174438,Peter Guzelj,Moški,Ljubljana,1949,70,Živ,7,9,6,5,74,55
7175238,Peter Klemenc,Moški,Jesenice,1956,63,Živ,1,6,8,7,106,76
7175273,Peter Kovačič Peršin,Moški,,1945,74,Živ,23,24,25,7,216,234
7175333,Peter Lakota,Moški,Slovenski Javornik,1937,81,Živ,6,17,6,8,75,50
7176017,Peter Musevski,Moški,Ljubljana,1965,54,Živ,85,61,316,116,1534,181
7176329,Peter Pavel Glavar,Moški,Ljubljana,1721,62,Mrtev,85,44,26,50,564,653
7176414,Peter Poles,Moški,Slovenj Gradec,1978,41,Živ,292,182,52,26,243,464
7176573,Peter Rezman,Moški,Celje,1956,63,Živ,16,19,6,3,415,374
7177507,Peter Vodopivec,Moški,Beograd,1946,73,Živ,34,49,18,21,617,430
7177974,Peter Štih,Moški,,1960,58,Živ,39,55,42,38,803,638
7196383,Pino Mlakar,Moški,Novo mesto,1907,99,Mrtev,224,105,954,20,2993,223
7209226,Polde Bibič,Moški,Maribor,1933,79,Mrtev,526,326,1152,133,2694,772
7225928,Polonca Kovač,Ženska,Ljubljana,1937,82,Živ,256,48,99,6,999,486
7243653,Primož Jakopin,Moški,Ljubljana,1949,70,Živ,14,43,21,19,293,2159
7243658,Primož Kozak,Moški,Ljubljana,1929,52,Mrtev,40,28,607,124,2388,573
7281498,Rado L. Lenček,Moški,Mirna,1921,83,Mrtev,7,45,753,51,2300,584
7282009,Rafael Ajlec,Moški,Mokronog,1915,62,Mrtev,7,15,3,49,236,221
7286274,Rajko Pavlovec,Moški,Ljubljana,1932,81,Mrtev,0,24,11,12,634,187
7286275,Rajko Perušek,Moški,Ljubljana,1854,63,Mrtev,3,15,9,4,250,262
7312918,Rene Maurin,Moški,Maribor,1971,48,Živ,13,34,3,9,447,860
7346888,Robert Lešnik,Moški,Limbuš,1971,48,Živ,110,1012,3,17,208,270
7348868,Robert Pevnik,Moški,Celje,1969,50,Živ,29,50,21,34,197,162
7350626,Robert Volk,Moški,,1965,54,Živ,13,171,2,11,95,143
7351480,Robert Žan,Moški,,1967,52,Živ,9,11,7,10,59,92
7351482,Robert Žbogar,Moški,Kranj,1989,30,Živ,1,20,4,43,59,142
7359947,Rok Golob,Moški,Ljubljana,1975,44,Živ,101,65,78,17,339,355
7362070,Roman Lešek,Moški,Celje,1937,82,Živ,20,18,6,26,369,233
7375523,Roža Piščanec,Ženska,Lovrenc na Dravskem polju,1923,83,Mrtev,6,26,14,8,363,180
7376978,Rudi Španzel,Moški,,1948,70,Živ,22,48,291,114,1530,1525
7377282,Rudolf Pečjak,Moški,"Hinje, Žužemberk",1891,49,Mrtev,10,10,12,4,604,381
7398588,Safet Hadžić,Moški,Ljubljana,1968,50,Živ,156,403,30,54,242,268
7409881,Samo Resnik,Moški,,1962,49,Mrtev,3,18,5,3,273,342
7416317,Sandi Valentinčič,Moški,,1967,52,Živ,13,43,4,17,135,239
7428256,Savin Sever,Moški,Krško,1927,75,Mrtev,31,44,586,111,3124,1630
7429511,Saša Tabaković,Moški,,1981,38,Živ,59,42,10,8,424,388
7429515,Saša Vegri,Ženska,Beograd,1934,76,Mrtev,576,82,93,12,764,308
7429529,Sašo Taljat,Moški,Šempeter pri Gorici,1989,30,Živ,14,28,6,91,236,665
7442458,Sebastijan Krelj,Moški,Vipava,1538,30,Mrtev,420,142,37,269,628,450
7442614,Sebastijan Pregelj,Moški,Ljubljana,1970,49,Živ,92,46,14,14,566,558
7442707,Sebastjan Gobec,Moški,Celje,1979,39,Živ,30,107,5,26,127,334
7454162,Sergij Vilfan,Moški,Trst,1919,76,Mrtev,19,35,11,19,144,638
7519003,Simon Hočevar,Moški,Ljubljana,1974,45,Živ,20,45,14,100,129,636
7539402,Slaviša Dvorančič,Moški,Brežice,1979,40,Živ,9,15,5,13,200,179
7539427,Slavko Avsenik mlajši,Moški,Ljubljana,1958,61,Živ,51,43,253,45,1158,409
7539455,Slavko Pregl,Moški,Ljubljana,1945,74,Živ,2009,202,295,18,2022,441
7544774,Smiljan Rozman,Moški,Celje,1927,80,Mrtev,36,48,387,108,2432,1693
7547708,Snežana Maleševič,Ženska,,1985,33,Živ,0,14,0,9,88,123
7561907,Sonja Merljak Zdovc,Ženska,,1972,46,Živ,56,23,9,7,319,638
7578936,Spomenka Hribar,Ženska,Beograd,1941,78,Živ,103,123,23,66,713,1830
7585772,Srečko Brodar,Moški,Ljubljana,1893,93,Mrtev,84,58,277,22,1520,476
7597846,Stanley Reddick,Moški,Toronto,1969,49,Živ,12,90,18,11,318,395
7599014,Stanislav Komočar,Moški,Postojna,1967,52,Živ,161,125,3,9,88,218
7599082,Stanislava Brezovar,Ženska,Zagorje ob Savi,1937,66,Mrtev,22,189,14,12,104,230
7599368,Stanko Kotnik,Moški,Maribor,1928,76,Mrtev,11,16,720,7,309,243
7599638,Stanley Gorenc,Moški,Brezovica pri Trebelnem,1953,66,Živ,7,83,17,6,598,1154
7618395,Stojan Plešinac,Moški,Postojna,1960,59,Živ,13,17,3,5,127,136
7650696,Suzana Bricelj,Ženska,Ljubljana,1971,48,Živ,9,32,61,6,373,404
7680789,Tamara Griesser Pečar,Ženska,Ljubljana,1947,72,Živ,41,35,20,18,445,510
7683357,Tanja Godina,Ženska,Maribor,1970,49,Živ,10,16,4,17,62,104
7683370,Tanja Vrabel,Ženska,,1990,28,Živ,0,21,0,14,101,128
7683374,Tanja Šmid,Ženska,Kranj,1990,29,Živ,27,23,9,32,398,155
7695178,Teja Černe,Ženska,Koper,1984,35,Živ,7,18,7,20,62,170
7700992,Teo Spiller,Moški,Ljubljana,1965,53,Živ,5,83,2,23,1229,1043
7807818,Tin Vodopivec,Moški,Brežice,1982,37,Živ,115,94,3,9,133,372
7807943,Tina Mrak,Ženska,Koper,1988,31,Živ,12,40,7,31,196,264
7808017,Tinca Stegovec,Ženska,"Planina, Semič",1927,91,Mrtev,13,26,449,110,1435,1639
7808071,Tine Logar,Moški,Horjul,1916,86,Mrtev,35,58,30,27,386,265
7810590,Tjaša Oder,Ženska,Slovenj Gradec,1994,25,Živ,16,61,4,48,66,163
7810596,Tjaša Tibaut,Ženska,Murska Sobota,1989,30,Živ,2,40,1,16,87,153
7810598,Tjaša Vozel,Ženska,Trbovlje,1994,25,Živ,53,65,6,41,66,118
7818585,Tomaž Jemc,Moški,Bled,1964,55,Živ,11,12,14,5,89,49
7818586,Tomaž Marušič,Moški,,1932,78,Mrtev,15,22,36,85,254,429
7818590,Tomaž Tomšič,Moški,Postojna,1972,47,Živ,19,21,7,9,87,101
7820078,Tomo Virk,Moški,Ljubljana,1960,59,Živ,60,27,49,7,371,380
7820833,Tone Hočevar (kanuist),Moški,Ljubljana,1951,68,Živ,3,10,4,6,69,60
7820843,Tone Perčič,Moški,Ljubljana,1954,64,Živ,16,20,36,4,364,262
7820844,Tone Partljič,Moški,Maribor,1940,79,Živ,675,110,1031,121,4898,1821
7820847,Tone Peršak,Moški,Ločki Vrh,1947,72,Živ,38,27,225,7,1076,308
7820849,Tone Pogačnik,Moški,,1919,94,Mrtev,5,17,14,14,141,357
7820867,Tone Čufar,Moški,Jesenice,1905,36,Mrtev,48,53,52,48,884,754
7829404,Toussaint Hočevar,Moški,Ljubljana,1927,59,Mrtev,5,28,6,17,308,466
7844745,Rok Trkaj,Moški,Ljubljana,1984,35,Živ,192,72,38,25,827,449
7901070,Uroš Bundalo,Moški,Ljubljana,1989,30,Živ,21,30,20,28,421,208
7901073,Uroš Kodelja,Moški,Nova Gorica,1974,45,Živ,13,21,10,13,69,159
7901082,Uroš Seljak,Moški,Nova Gorica,1966,53,Živ,72,122,26,22,546,346
7901089,Uroš Zupan,Moški,Trbovlje,1963,56,Živ,29,27,458,114,2845,1631
7916849,Vasko Simoniti,Moški,,1951,68,Živ,61,36,74,28,788,650
7919028,Velimir Varga,Moški,Ljubljana,1980,39,Živ,9,26,7,8,98,142
7923253,Vesna Lemaić,Ženska,,1981,38,Živ,34,20,8,6,501,379
7923257,Vesna Mitrovič,Ženska,,1990,28,Živ,0,3,0,3,78,147
7927629,Majda Peterlin,Ženska,Šentrupert,1925,60,Mrtev,20,26,73,42,845,499
7927639,Vida Jeraj Hribar,Ženska,Dunaj,1902,100,Mrtev,28,10,95,7,509,268
7930202,Vili Ameršek,Moški,Trbovlje,1948,71,Živ,46,101,8,22,92,262
7932612,Vinko Möderndorfer,Moški,Celje,1958,61,Živ,838,143,586,125,2443,2198
7936721,Vital Ahačič,Moški,,1933,61,Mrtev,16,15,5,6,546,84
7936988,Vitan Mal,Moški,Ljubljana,1946,73,Živ,238,63,18,6,646,812
7937183,Vito Žuraj,Moški,Maribor,1979,40,Živ,16,123,293,116,132,1532
7938266,Vladimir Batagelj,Moški,Idrija,1948,71,Živ,25,201,10,25,142,680
7938760,Vladimir Šubic,Moški,Ljubljana,1894,52,Mrtev,46,76,19,21,269,552
7938949,Vlado Badžim,Moški,Koper,1964,55,Živ,35,47,3,18,298,264
7938950,Vlado Brinovec,Moški,Kranj,1937,69,Mrtev,5,19,3,23,209,203
7938974,Vlado Žabot,Moški,Šafarsko,1958,61,Živ,36,32,326,122,1671,1571
7939030,Vlasta Zorko,Ženska,Maribor,1934,85,Živ,15,14,62,6,769,203
7939831,Vojislav Simeunović,Moški,,1942,77,Živ,17,32,13,29,244,179
7939843,Vojko Lajovec,Moški,Ljubljana,1962,57,Živ,3,16,11,5,149,78
7940551,Volodja Balžalorsky,Moški,,1956,63,Živ,9,28,5,10,82,526
8061483,Jurij Bradač,Moški,Maribor,1973,46,Živ,27,287,3,8,275,405
8067921,Zdenka Badovinac,Ženska,Ljubljana,1958,61,Živ,15,97,21,15,319,594
8067929,Zdenka Žebre,Ženska,Ljubljana,1920,,,8,39,12,13,380,320
8073017,Zlatko Šugman,Moški,Gorišnica,1932,76,Mrtev,241,59,1314,119,6747,1606
8074307,Zora Tavčar,Ženska,Loka pri Zidanem Mostu,1928,91,Živ,27,45,25,14,576,313
8074344,Zoran Hočevar,Moški,Metlika,1944,74,Živ,16,16,36,8,353,169
8074348,Zoran Jerin,Moški,Celje,1925,79,Mrtev,6,20,12,5,207,162
8074357,Zoran Jovičič,Moški,Tuzla,1975,43,Živ,14,19,6,9,87,100
8074393,Zoran Rant,Moški,Ljubljana,1904,67,Mrtev,56,145,21,11,4224,172
8074481,Zorko Prelovec,Moški,Idrija,1887,52,Mrtev,9,143,47,14,202,205
8075519,Zvezdan Martič,Moški,Celje,1963,56,Živ,25,58,7,11,258,358
8075572,Zvonimir Ciglič,Moški,,1921,84,Mrtev,8,14,13,3,574,253
8075592,Zvonko Čoh,Moški,Celje,1956,63,Živ,50,32,462,114,2284,474
8082853,Špela Ponomarenko Janić,Ženska,Koper,1981,38,Živ,30,47,18,51,181,238
8082870,Štefan Kardoš,Moški,,1966,53,Živ,19,24,32,5,450,203
8082875,Štefan Planinc,Moški,Ljubljana,1925,91,Mrtev,10,26,453,115,1153,1574
8083602,Žana Jereb,Ženska,Kranj,1989,29,Živ,9,16,6,11,198,169
8083643,Željko Filipović,Moški,Ljubljana,1988,31,Živ,23,225,7,80,124,386
8083700,Živa Vadnov,Ženska,,1982,37,Živ,70,57,4,42,42,181
8138638,Jure Bučar,Moški,Ljubljana,1966,53,Živ,7,14,9,23,94,113
8138685,Marko Milenkovič,Moški,Kranj,1976,43,Živ,16,16,6,28,71,124
8139801,Jernej Godec,Moški,Ljubljana,1986,33,Živ,3,97,7,50,83,600
8565338,France Dejak,Moški,,1925,77,Mrtev,35,36,3,4,521,344
8837730,Klemen Mohorič,Moški,Bled,1975,44,Živ,9,35,29,12,502,355
8841395,Igor Beribak,Moški,Ljubljana,1964,55,Živ,14,16,47,7,359,112
8841404,Jože Kovač,Moški,Ljubljana,1961,58,Živ,14,15,14,8,137,79
8841410,Cveto Pretnar,Moški,Jesenice,1957,61,Mrtev,8,35,14,8,251,108
9143202,Karin Lušnic,Ženska,Ljubljana,1971,48,Živ,14,26,5,24,83,473
9154900,Anja Javoršek,Ženska,,1996,23,Živ,4,17,8,6,184,140
9156359,Anton Krošl,Moški,Brežice,1905,39,Mrtev,6,16,9,10,601,644
9176343,Bojan Globočnik,Moški,Kranj,1962,57,Živ,3,10,3,6,86,124
9179002,Branko Dolhar,Moški,Ljubljana,1949,70,Živ,5,23,7,6,108,125
9210606,Drago Pudgar,Moški,,1949,70,Živ,6,5,7,7,110,129
9266529,Gašper Fistravec,Moški,Maribor,1987,32,Živ,9,6,5,9,59,119
9296657,Valentin Zarnik,Moški,Repnje,1837,51,Mrtev,19,16,19,5,290,56
9311057,Robert Renner,Moški,Celje,1994,25,Živ,20,73,4,32,111,250
9312551,Roman Perko,Moški,,1977,42,Živ,17,7,5,5,57,123
9348494,Suzana Tratnik,Ženska,Murska Sobota,1963,56,Živ,108,84,311,114,255,396
9398006,Žan Rudolf,Moški,Ljubljana,1993,26,Živ,20,47,4,33,89,254
10326618,Marko Mušič,Moški,Ljubljana,1941,78,Živ,42,110,33,20,218,352
10403066,Simon Sešlar,Moški,Celje,1974,45,Živ,98,122,6,21,206,187
10403110,Patrik Ipavec,Moški,Piran,1977,42,Živ,16,17,2,11,126,143
10494054,Matej Šnofl,Moški,,1977,42,Živ,13,12,6,9,123,179
10509596,Milan Ćalasan,Moški,Maribor,1954,64,Živ,11,186,2,26,121,506
10527795,Blaž Vrhovec,Moški,Ljubljana,1992,27,Živ,10,100,19,77,180,333
10528335,Larissa Šoronda,Ženska,Metlika,1995,24,Živ,5,33,2,8,76,112
10528424,Monika Žunkovič,Ženska,,1989,30,Živ,2,8,0,4,104,134
10556851,Benjamin Verbič,Moški,Celje,1993,25,Živ,124,2194,8,133,173,1361
10957833,Stanko Prek,Moški,,1915,84,Mrtev,12,32,5,11,113,449
10982217,Aleš Bebler,Moški,Idrija,1907,74,Mrtev,92,67,44,17,2202,260
10985421,Josip Pavčič,Moški,Velike Lašče,1870,79,Mrtev,7,38,45,8,626,200
11015464,Aleksandra Kornhauser Frazer,Ženska,Škofja Loka,1926,93,Živ,1886,299,772,6,2883,484
11048024,Gašper Okorn,Moški,Ljubljana,1973,46,Živ,12,197,4,17,128,94
11182262,Miroslav Adlešič,Moški,Postojna,1907,94,Mrtev,23,20,50,53,201,319
11182265,Robert Blinc,Moški,Ljubljana,1933,77,Mrtev,135,95,787,22,3012,288
11203762,Adriana Maraž,Ženska,Ilirska Bistrica,1931,83,Mrtev,18,66,316,136,1604,1481
11205709,Stane Sever,Moški,,1914,56,Mrtev,157,64,413,56,2176,320
11208145,Jurij Hudolin,Moški,Ljubljana,1973,46,Živ,60,43,13,5,293,443
11264961,Nina Kolarič,Ženska,Ptuj,1986,32,Živ,16,35,8,30,108,258
11313830,Fran Milčinski,Moški,Lož,1867,64,Mrtev,516,97,97,46,755,695
11714314,Ivan Dizma Florjančič de Grienfeld,Moški,Ljubljana,1691,65,Mrtev,21,21,19,9,243,296
11719746,Janez Demšar,Moški,Jesenice,1951,68,Živ,3,9,6,10,141,130
11719747,Janez Jurše,Moški,Maribor,1989,30,Živ,3,8,4,8,59,119
11719749,Janez Zupanc,Moški,Brestanica,1986,32,Živ,2,7,4,6,62,117
11724272,Jernej Jurše,Moški,Maribor,1987,32,Živ,0,3,4,8,59,119
11735668,Karel Janež,Moški,Ljubljana,1914,92,Mrtev,0,6,6,14,74,122
11780559,Miha Tišler,Moški,Ljubljana,1926,,,58,18,107,6,1331,198
11781682,Miro Oman,Moški,,1936,76,Mrtev,6,22,11,13,283,254
11833692,Rajko Hrvat,Moški,Koper,1986,33,Živ,10,13,1,11,82,70
11835154,Rok Tršan,Moški,Logatec,1992,27,Živ,6,26,1,17,98,70
11867304,Jože Bertoncelj,Moški,Jesenice,1922,90,Mrtev,5,12,5,6,74,96
11879331,Ernest Petrič,Moški,Tržič,1936,82,Živ,196,107,51,16,850,631
11882998,Miroslav Lap,Moški,Ljubljana,1950,69,Živ,3,12,11,5,90,74
11957253,Albin Novšak,Moški,Bohinjska Bistrica,1915,76,Mrtev,3,9,10,6,104,124
11961054,Bine Rogelj,Moški,Ljubljana,1929,90,Živ,14,7,302,113,1564,242
11978180,Janez Pristov,Moški,Jesenice,1907,,Mrtev,1,5,4,12,64,120
11989406,Mihael Oswald,Moški,Ljubljana,1892,,,1,8,8,14,85,116
11989616,Miroslav Forte,Moški,Trbovlje,1911,,Mrtev,3,17,5,12,83,123
12001434,Stane Hlastan,Moški,Trbovlje,1897,,,3,5,9,13,124,116
12002640,Stane Žilič,Moški,Ljubljana,1897,83,Mrtev,0,13,6,16,86,114
12016826,Franc Snoj,Moški,Zagorje ob Savi,1902,60,Mrtev,24,42,7,17,292,239
